Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor,Students,European Semester,Average Numeric Grade
2020,Fall,2020-fa,ECON,303,Inter Macroeconomic Theory,OD,4,4,5,5,5,2,4,1,2,0,1,1,1,0,"Okada Da Silva, Vinicius",35,WiSe,2.0371428571428574
2020,Fall,2020-fa,ECON,303,Inter Macroeconomic Theory,OD,1,8,2,3,3,5,3,4,0,0,0,1,1,0,"Okada Da Silva, Vinicius",31,WiSe,2.0516129032258066
2020,Fall,2020-fa,ECON,303,Inter Macroeconomic Theory,OD,3,5,0,9,4,6,3,6,0,0,0,0,0,0,"Okada Da Silva, Vinicius",36,WiSe,1.9777777777777774
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,16,16,2,4,0,1,0,1,1,0,0,0,1,0,"Guingrich, Ashley C",42,WiSe,1.3095238095238093
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,13,21,4,3,1,1,0,0,0,0,0,0,0,0,"Richier, Corey J",43,WiSe,1.130232558139535
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,0,5,9,1,1,1,0,0,1,0,0,0,3,0,"Sanchez Hernand, Fernando",21,WiSe,1.9523809523809523
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,10,14,10,4,1,2,0,0,2,0,0,0,1,0,"Mao, Shufan",44,WiSe,1.4090909090909092
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,5,18,10,4,3,0,1,0,1,0,0,0,1,0,"Richier, Corey J",43,WiSe,1.3906976744186046
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,16,12,7,1,1,1,2,1,0,0,1,1,0,0,"Wang, Yiqiang",43,WiSe,1.3906976744186046
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,18,9,6,1,2,2,1,1,0,1,1,0,0,0,"Khan, Rafay A",42,WiSe,1.392857142857143
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,9,16,8,5,2,2,1,0,1,0,1,0,1,0,"Mao, Shufan",46,WiSe,1.4673913043478262
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,6,9,7,4,5,3,2,0,0,1,1,0,1,0,"Wang, Yiqiang",39,WiSe,1.68974358974359
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,13,13,5,4,0,2,2,0,0,0,0,1,4,1,"Cooper, Mallory C",44,WiSe,1.6727272727272726
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,8,13,3,7,1,3,0,3,1,0,0,0,3,0,"Castro Leon, Ariana A",42,WiSe,1.7380952380952381
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,17,16,3,1,0,2,1,0,1,0,0,0,3,0,"Woods, James W",44,WiSe,1.4590909090909092
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,19,9,5,2,3,0,3,0,1,0,0,1,3,0,"Cooper, Mallory C",46,WiSe,1.6217391304347826
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,17,12,3,4,2,1,3,0,1,1,0,0,0,0,"Castro Leon, Ariana A",44,WiSe,1.3886363636363634
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,15,12,2,5,1,1,2,2,0,0,0,2,2,0,"Woods, James W",44,WiSe,1.6454545454545455
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,9,13,12,1,1,3,1,1,1,1,0,0,2,0,"Hu, Yifan",45,WiSe,1.5755555555555556
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,5,13,8,3,4,4,0,1,0,0,1,0,2,0,"Huebner, Philip A",41,WiSe,1.651219512195122
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,9,14,9,4,2,0,2,0,1,3,0,1,1,0,"Clint, Edward K",46,WiSe,1.6217391304347826
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,6,15,7,5,2,1,1,1,1,0,1,0,3,1,"Hu, Yifan",43,WiSe,1.6953488372093024
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,9,11,7,3,3,0,0,0,3,1,0,0,2,0,"Huebner, Philip A",39,WiSe,1.635897435897436
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,19,5,3,1,3,0,0,0,0,1,0,0,2,0,"Baginski, Caroline M",34,WiSe,1.45
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,20,13,2,2,1,1,2,1,0,1,0,0,3,0,"Lozano, Elizabeth B",46,WiSe,1.5304347826086957
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,17,9,9,2,1,0,1,0,1,0,0,0,4,0,"Unal, Belgin",44,WiSe,1.5704545454545453
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,19,14,3,1,2,2,1,1,0,0,0,0,0,0,"Unal, Belgin",43,WiSe,1.230232558139535
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,10,14,6,1,4,5,1,0,1,0,1,0,2,0,"Hwang, Suyeon",45,WiSe,1.6222222222222222
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,12,8,11,4,1,0,0,1,1,0,1,1,3,0,"Yi, Jacqueline",43,WiSe,1.6906976744186044
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,18,10,7,1,3,2,1,0,1,0,0,0,2,0,"Hwang, Suyeon",45,WiSe,1.4533333333333334
2020,Fall,2020-fa,PSYC,100,Intro Psych,OD,9,15,6,1,2,2,0,1,1,0,0,1,4,0,"Yi, Jacqueline",42,WiSe,1.7309523809523806
2020,Fall,2020-fa,PSYC,100,Intro Psych,OLC,0,54,0,0,22,0,0,10,0,0,0,0,0,0,"Srull, Thomas K",86,WiSe,1.4883720930232558
2020,Fall,2020-fa,RST,100,RST in Modern Society,ONL,33,48,46,14,7,7,4,3,8,2,2,2,6,0,"Shinew, Kimberly J",182,WiSe,1.6203296703296708
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,4,9,6,0,5,0,2,1,0,0,0,1,2,0,"Frumer, Dan",30,WiSe,1.7833333333333334
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,7,10,5,1,2,0,1,0,0,1,0,1,1,0,"Alexander, Alishia",29,WiSe,1.5482758620689654
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,1,5,7,7,5,1,2,0,2,0,0,0,2,0,"Frumer, Dan",32,WiSe,1.915625
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,5,8,6,5,3,1,1,1,1,0,0,0,1,0,"Frumer, Dan",32,WiSe,1.6124999999999998
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,9,7,2,3,4,2,1,2,0,0,0,1,0,0,"Gifford, Heather M",31,WiSe,1.5903225806451615
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,8,8,4,3,0,1,2,0,1,0,1,0,0,0,"Gifford, Heather M",28,WiSe,1.4749999999999999
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,3,12,4,4,2,2,0,1,0,0,0,0,3,0,"Gifford, Heather M",31,WiSe,1.729032258064516
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,9,9,6,2,0,1,0,2,0,1,0,0,1,0,"Moon, Chase E",31,WiSe,1.4903225806451614
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,3,11,8,5,0,1,1,1,0,0,0,0,2,0,"Moon, Chase E",32,WiSe,1.590625
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,2,5,3,6,5,1,0,0,1,0,0,0,1,0,"Puckett, Christopher A",24,WiSe,1.7374999999999998
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,6,10,4,0,4,3,2,1,0,0,0,0,0,0,"Moon, Chase E",30,WiSe,1.4833333333333334
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,3,8,4,4,5,1,0,0,1,0,0,0,3,0,"Puckett, Christopher A",29,WiSe,1.8482758620689652
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OD,4,6,8,3,2,2,0,0,2,2,0,0,0,0,"Puckett, Christopher A",29,WiSe,1.6586206896551725
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,OLC,0,17,13,9,6,0,1,2,0,0,0,0,0,0,"O'Neill, Brian F",48,WiSe,1.45625
2020,Fall,2020-fa,SOC,100,Introduction to Sociology,ONL,0,79,5,0,6,0,1,0,0,0,1,0,0,0,"Steward, Daniel J",92,WiSe,1.132608695652174
2020,Spring,2020-sp,ACE,240,Personal Financial Planning,ONL,159,23,0,0,9,0,0,19,0,0,1,0,2,1,"Lemoine, Craig",213,SoSe,1.272300469483568
2020,Spring,2020-sp,ACE,240,Personal Financial Planning,ONL,251,40,0,0,32,0,0,12,0,0,3,0,4,0,"Lemoine, Craig",342,SoSe,1.236842105263158
2020,Spring,2020-sp,ACE,240,Personal Financial Planning,LCD,27,16,10,4,5,1,2,2,0,0,2,0,3,0,"Stoddard, Paul B",72,SoSe,1.5208333333333333
2020,Spring,2020-sp,ATMS,120,Severe and Hazardous Weather,LEC,41,117,79,61,51,41,24,25,8,3,7,1,13,0,"Choate, Jessica J",471,SoSe,1.7734607218683651
2020,Spring,2020-sp,BADM,300,The Legal Environment of Bus,LEC,35,71,23,7,8,9,3,3,0,1,1,1,2,0,"Warnick, Emerson T",164,SoSe,1.3634146341463413
2020,Spring,2020-sp,BADM,300,The Legal Environment of Bus,LCD,28,78,20,2,3,0,0,1,0,0,0,0,0,0,"Wright, Margaret",132,SoSe,1.093939393939394
2020,Spring,2020-sp,BADM,310,Mgmt and Organizational Beh,LEC,31,155,19,2,10,0,5,2,0,1,1,0,1,0,"White, Judith B",227,SoSe,1.1731277533039648
2020,Spring,2020-sp,BADM,310,Mgmt and Organizational Beh,ONL,0,218,60,50,33,12,4,7,0,0,0,1,2,0,"Gill, Shahbaz",387,SoSe,1.3454780361757106
2020,Spring,2020-sp,BADM,320,Principles of Marketing,ONL,0,343,15,29,0,0,3,2,1,1,0,0,1,0,"Gill, Shahbaz",395,SoSe,1.108607594936709
2020,Spring,2020-sp,BADM,350,IT for Networked Organizations,LCD,5,55,4,0,1,0,0,0,0,0,0,0,0,0,"Nelson, Matthew L",65,SoSe,1.0338461538461539
2020,Spring,2020-sp,BADM,350,IT for Networked Organizations,LCD,5,35,12,1,2,0,0,0,1,0,0,0,0,0,"Subramanyam, Ramanath",56,SoSe,1.1535714285714287
2020,Spring,2020-sp,BADM,350,IT for Networked Organizations,LCD,3,16,5,1,0,1,0,0,0,0,0,0,0,0,"Subramanyam, Ramanath",26,SoSe,1.1346153846153846
2020,Spring,2020-sp,BADM,350,IT for Networked Organizations,LCD,0,0,2,3,5,7,1,3,0,0,2,0,0,0,"Parthasarathy, Rangarajan",23,SoSe,2.3260869565217392
2020,Spring,2020-sp,BADM,380,International Business,LCD,8,9,2,0,1,0,0,0,0,0,1,0,0,0,"Clougherty, Joseph A",21,SoSe,1.2190476190476192
2020,Spring,2020-sp,DANC,100,Intro to Contemporary Dance,LEC,11,8,2,1,1,2,0,1,0,0,2,0,0,0,"Mininsohn, Sarah M",28,SoSe,1.4607142857142856
2020,Spring,2020-sp,DANC,100,Intro to Contemporary Dance,LEC,0,26,1,0,1,1,0,0,0,0,0,0,0,0,"Johnston, Philip T",29,SoSe,1.089655172413793
2020,Spring,2020-sp,DANC,100,Intro to Contemporary Dance,LEC,1,22,3,0,1,0,0,0,0,0,0,0,0,0,"Johnston, Philip T",27,SoSe,1.0703703703703704
2020,Spring,2020-sp,DANC,100,Intro to Contemporary Dance,ONL,36,8,1,0,0,0,0,0,1,0,1,0,0,0,"Sapozhnikov, Anna",47,SoSe,1.1191489361702127
2020,Spring,2020-sp,DANC,100,Intro to Contemporary Dance,ONL,0,43,0,0,0,0,1,0,0,0,0,0,0,0,"Clay, Jaylen D",44,SoSe,1.0386363636363638
2020,Spring,2020-sp,DANC,100,Intro to Contemporary Dance,ONL,12,22,6,4,0,1,2,3,0,0,0,0,0,0,"Beck, Kenneth D",50,SoSe,1.3059999999999996
2020,Spring,2020-sp,DANC,100,Intro to Contemporary Dance,ONL,25,11,4,2,0,2,0,4,0,1,0,0,0,0,"Anderson, Bevara",49,SoSe,1.3244897959183675
2020,Spring,2020-sp,DANC,100,Intro to Contemporary Dance,ONL,20,20,0,3,0,0,1,1,0,0,0,0,1,0,"Rizzuto, Rachel E",46,SoSe,1.2130434782608697
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,ONL,442,243,49,9,14,6,7,14,3,1,2,0,0,0,"Vazquez, Jose J",790,SoSe,1.1244303797468354
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,9,9,3,4,3,0,4,0,1,0,0,0,0,0,"Shaat, Dana",33,SoSe,1.4787878787878788
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,15,10,5,1,2,1,0,1,0,0,0,0,0,0,"Shaat, Dana",35,SoSe,1.2142857142857142
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,11,13,5,3,3,1,0,0,1,0,0,0,1,0,"Shaat, Dana",38,SoSe,1.3736842105263156
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,11,13,4,1,0,1,0,2,0,0,0,1,0,0,"Shaat, Dana",33,SoSe,1.318181818181818
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,14,10,2,2,0,1,0,1,0,0,0,0,0,0,"Medina-Cortina, Eduardo M",30,SoSe,1.1766666666666665
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,9,6,4,2,0,0,0,0,0,0,0,0,0,0,"Medina-Cortina, Eduardo M",21,SoSe,1.1238095238095238
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,9,8,3,0,0,0,0,0,0,1,0,0,0,0,"Velentzas, Theodoros",21,SoSe,1.1714285714285713
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,15,12,3,3,0,0,1,0,0,0,0,0,0,0,"Velentzas, Theodoros",34,SoSe,1.1382352941176472
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,11,12,1,1,3,1,0,0,0,0,0,0,0,0,"Velentzas, Theodoros",29,SoSe,1.182758620689655
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,12,10,4,1,6,0,0,0,0,0,0,0,0,0,"Dee, Ethan A",33,SoSe,1.2393939393939393
2020,Spring,2020-sp,ECON,102,Microeconomic Principles,DIS,7,9,6,3,1,0,0,0,0,0,0,0,0,0,"Constantinou, Evangelos",26,SoSe,1.1884615384615385
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,2,3,7,3,4,7,7,2,5,0,0,0,1,0,"Batista Guerra, Marcelino",41,SoSe,2.1878048780487807
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,0,6,4,6,6,8,5,2,3,0,0,0,2,0,"Batista Guerra, Marcelino",42,SoSe,2.1714285714285713
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,3,4,3,4,6,4,3,2,3,0,0,0,3,0,"Ozkul, Olgu",35,SoSe,2.225714285714286
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,1,5,6,3,6,5,8,3,3,0,0,0,2,0,"Ranjan, Alok",42,SoSe,2.211904761904762
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,3,6,4,5,7,1,2,5,2,0,0,0,2,0,"Gualavisi Diaz, Melany A",37,SoSe,2.054054054054054
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,7,3,6,5,4,4,1,1,4,0,0,0,2,0,"Marques de Amor, Guilherm",37,SoSe,1.956756756756757
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,7,5,8,3,3,4,4,1,2,0,0,1,0,0,"Yang, Yuhao",38,SoSe,1.773684210526316
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,6,4,4,2,3,1,0,2,5,0,0,1,0,0,"Leiluo, Yufan",28,SoSe,1.9178571428571427
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,3,4,0,1,1,6,6,3,9,0,0,1,3,0,"Wang, Shihang",37,SoSe,2.6675675675675676
2020,Spring,2020-sp,ECON,203,Economic Statistics II,LAB,1,4,3,3,3,4,5,7,5,0,0,1,1,0,"Wang, Shihang",37,SoSe,2.418918918918919
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,5,4,5,4,4,2,2,3,0,2,0,0,2,0,"De Souza Godeli, Arthur",33,SoSe,2.021212121212121
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,5,2,1,5,8,2,2,1,1,1,1,1,1,0,"De Souza Godeli, Arthur",31,SoSe,2.1322580645161286
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,8,3,3,2,5,2,3,2,0,2,1,1,0,0,"De Souza Godeli, Arthur",32,SoSe,1.9593749999999999
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,5,3,2,1,6,3,6,2,2,1,0,0,2,0,"De Souza Godeli, Arthur",33,SoSe,2.2333333333333334
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,6,3,3,5,9,1,1,3,1,0,1,0,3,0,"Romero, Maria N",36,SoSe,2.1027777777777774
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,6,4,2,0,6,3,3,5,2,0,1,0,2,0,"Romero, Maria N",34,SoSe,2.211764705882353
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,4,4,1,4,3,3,0,1,1,1,2,0,0,0,"Romero, Maria N",24,SoSe,1.9583333333333333
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,9,1,2,5,3,4,1,1,0,0,1,0,0,0,"Kim, Sarah J",27,SoSe,1.7037037037037037
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,4,3,4,1,2,4,4,3,0,0,0,2,0,0,"Kim, Sarah J",27,SoSe,2.0555555555555554
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,3,4,3,1,5,1,1,5,1,0,2,1,1,0,"Mocanu, Tatiana",28,SoSe,2.257142857142857
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,5,5,1,4,2,1,2,4,2,0,0,0,3,0,"Mocanu, Tatiana",29,SoSe,2.1862068965517243
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,5,6,0,3,4,0,2,3,0,3,0,2,0,0,"Feld, Brian H",28,SoSe,2.0785714285714287
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,16,7,2,3,0,2,0,3,0,0,1,0,0,0,"Melara Adames, Thiago",34,SoSe,1.4205882352941177
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,11,10,4,2,1,3,2,1,1,0,0,0,0,0,"Melara Adames, Thiago",35,SoSe,1.4342857142857142
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,10,8,3,4,4,2,1,1,0,0,0,1,0,0,"Melara Adames, Thiago",34,SoSe,1.508823529411765
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,12,3,3,3,4,3,2,2,1,0,0,0,0,0,"Bauer, Anahid",33,SoSe,1.624242424242424
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,10,6,4,3,1,2,2,0,1,0,1,0,0,0,"Han, Hyoyoung",30,SoSe,1.5199999999999998
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,11,6,4,3,4,2,1,0,0,0,1,0,0,0,"Han, Hyoyoung",32,SoSe,1.45625
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,7,9,3,1,5,3,0,1,1,1,0,0,0,0,"He, Shan",31,SoSe,1.564516129032258
2020,Spring,2020-sp,ECON,302,Inter Microeconomic Theory,DIS,17,5,2,3,1,0,1,0,1,0,0,0,1,0,"He, Shan",31,SoSe,1.3774193548387097
2020,Spring,2020-sp,ECON,303,Inter Macroeconomic Theory,DIS,5,3,2,5,6,2,3,1,1,0,1,0,1,0,"Yue, Yang",30,SoSe,1.97
2020,Spring,2020-sp,ECON,303,Inter Macroeconomic Theory,DIS,1,4,9,4,3,4,1,4,1,0,0,0,0,0,"Yue, Yang",31,SoSe,1.8290322580645162
2020,Spring,2020-sp,ECON,303,Inter Macroeconomic Theory,DIS,1,2,6,3,4,6,4,2,1,0,0,0,0,0,"Yue, Yang",29,SoSe,1.993103448275862
2020,Spring,2020-sp,ECON,303,Inter Macroeconomic Theory,DIS,2,10,3,3,2,2,4,1,3,0,0,0,0,0,"Khan, Asad R",30,SoSe,1.7766666666666668
2020,Spring,2020-sp,ECON,303,Inter Macroeconomic Theory,DIS,1,4,9,3,4,4,1,2,1,0,1,0,0,0,"Khan, Asad R",30,SoSe,1.8333333333333333
2020,Spring,2020-sp,ECON,303,Inter Macroeconomic Theory,DIS,1,5,5,5,3,6,2,2,1,0,0,0,1,0,"Khan, Asad R",31,SoSe,1.9516129032258063
2020,Spring,2020-sp,ECON,303,Inter Macroeconomic Theory,DIS,5,3,5,1,5,0,0,0,3,0,0,0,2,0,"Shao, Dongning",24,SoSe,1.9208333333333332
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,2,12,7,2,7,9,1,2,0,0,0,0,2,0,"Travis, Lisa L",44,SoSe,1.8159090909090911
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,2,16,7,5,9,2,0,4,0,0,0,0,1,0,"Travis, Lisa L",46,SoSe,1.6347826086956523
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,1,16,7,5,6,1,4,3,0,0,1,0,0,0,"Travis, Lisa L",44,SoSe,1.6522727272727273
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,3,17,9,3,10,0,0,2,0,0,2,0,1,0,"Travis, Lisa L",47,SoSe,1.6127659574468087
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,1,15,4,3,12,5,1,2,1,0,2,0,0,0,"Travis, Lisa L",46,SoSe,1.7782608695652173
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,1,13,6,5,6,1,2,5,2,0,2,0,2,0,"Travis, Lisa L",45,SoSe,1.991111111111111
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,2,18,4,2,6,2,4,5,0,1,2,0,0,0,"Travis, Lisa L",46,SoSe,1.797826086956522
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,0,11,4,3,10,1,5,9,1,1,0,0,1,0,"Travis, Lisa L",46,SoSe,2.0891304347826085
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,6,19,3,0,7,3,1,1,2,0,0,0,2,0,"Travis, Lisa L",44,SoSe,1.6386363636363634
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,2,15,2,3,9,1,3,5,1,0,2,0,1,0,"Travis, Lisa L",44,SoSe,1.918181818181818
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,5,15,6,7,7,1,0,5,0,0,0,0,0,0,"Travis, Lisa L",46,SoSe,1.5434782608695652
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,3,19,4,6,7,0,2,2,0,0,0,0,1,0,"Travis, Lisa L",44,SoSe,1.5409090909090908
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,1,20,6,6,9,1,3,1,0,0,0,0,0,0,"Travis, Lisa L",47,SoSe,1.497872340425532
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,1,26,1,4,5,3,0,2,0,0,1,0,0,0,"Travis, Lisa L",43,SoSe,1.441860465116279
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,7,19,2,5,9,3,0,1,0,0,1,0,0,0,"Travis, Lisa L",47,SoSe,1.4680851063829787
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,4,18,0,4,10,1,0,0,0,0,0,0,0,0,"Travis, Lisa L",37,SoSe,1.381081081081081
2020,Spring,2020-sp,PSYC,100,Intro Psych,LCD,0,22,0,0,2,0,0,1,0,0,1,0,0,0,"Srull, Thomas K",26,SoSe,1.2692307692307692
2020,Spring,2020-sp,RST,100,RST in Modern Society,LCD,49,26,13,13,11,4,3,4,2,0,0,0,3,0,"Shinew, Kimberly J",128,SoSe,1.4601562499999998
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,5,9,2,7,3,2,1,1,0,0,0,0,0,"Frumer, Dan",30,SoSe,1.7566666666666666
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,14,4,3,3,4,1,1,0,0,0,0,0,0,"Elmeligy, Nehal M",30,SoSe,1.5066666666666668
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,15,9,1,2,1,0,0,1,0,0,0,0,0,"Elmeligy, Nehal M",29,SoSe,1.3103448275862069
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,3,7,10,6,2,0,0,2,0,0,0,0,0,"Alexander, Alishia",30,SoSe,1.7433333333333334
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,9,8,5,2,3,0,0,0,0,0,0,0,0,"Peach, Matthew",27,SoSe,1.437037037037037
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,8,11,4,3,1,0,0,2,0,0,0,0,0,"Shifrin, Elizabeta",29,SoSe,1.5172413793103448
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,8,12,5,1,1,0,0,3,0,0,0,0,0,"Peach, Matthew",30,SoSe,1.5433333333333332
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,10,11,2,5,1,0,0,1,0,0,0,0,0,"Shifrin, Elizabeta",30,SoSe,1.4433333333333331
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,4,9,3,6,1,0,0,3,0,0,0,0,0,"Frumer, Dan",26,SoSe,1.7307692307692304
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,7,4,4,4,6,1,0,3,0,0,0,0,0,"Alexander, Alishia",29,SoSe,1.8413793103448275
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,12,4,2,5,1,1,0,3,0,0,0,0,0,"Peach, Matthew",28,SoSe,1.625
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,4,10,1,9,1,0,0,4,0,0,0,0,0,"Alexander, Alishia",29,SoSe,1.8
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,10,7,5,0,2,0,0,1,0,0,0,0,0,"Avalos, Miguel A",25,SoSe,1.42
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,DIS,0,5,13,4,3,3,0,0,1,0,0,0,0,0,"Shifrin, Elizabeta",29,SoSe,1.5482758620689654
2020,Spring,2020-sp,SOC,100,Introduction to Sociology,ONL,0,84,5,3,4,2,1,1,0,0,2,0,1,0,"Steward, Daniel J",103,SoSe,1.2320388349514562
2020,Summer,2020-su,ACE,240,Personal Financial Planning,ONL,5,5,5,6,13,5,2,0,0,0,0,0,0,1,"Stoddard, Paul B",41,SoSe,1.6975609756097563
2020,Summer,2020-su,ATMS,120,Severe and Hazardous Weather,ONL,3,44,8,10,33,8,3,8,1,5,1,0,4,3,"Choate, Jessica J",128,SoSe,1.8492187500000001
2020,Summer,2020-su,BADM,300,The Legal Environment of Bus,ONL,93,64,9,8,5,1,2,0,0,0,0,2,0,0,"Wright, Margaret",184,SoSe,1.133695652173913
2020,Summer,2020-su,BADM,310,Mgmt and Organizational Beh,ONL,0,125,57,41,22,4,6,0,1,1,2,0,7,0,"Gill, Shahbaz",266,SoSe,1.4593984962406015
2020,Summer,2020-su,BADM,320,Principles of Marketing,ONL,0,193,19,19,5,0,1,0,0,0,0,1,2,0,"Gill, Shahbaz",240,SoSe,1.1541666666666666
